values,condition,replicate
8.678101607,D,3
12.71994231,D,3
11.1403298,D,3
13.21812268,D,3
14.79233473,D,3
9.533115433,D,3
12.93305219,D,3
12.00166935,D,3
12.96868863,D,3
10.6740023,D,3
12.06046954,D,3
12.29230846,D,3
7.347034307,D,3
11.41623625,D,3
12.80132514,D,3
9.500909634,D,3
11.30921525,D,3
11.10046318,D,3
8.956782272,D,3
13.53890507,D,3
10.48015076,D,3
12.09195768,D,3
10.21609573,D,3
11.45831545,D,3
8.885428142,D,3
12.27633188,D,3
12.59717595,D,3
8.440572047,D,3
9.403686227,D,3
12.27655185,D,3
8.894518387,D,3
6.957667499,D,3
12.84241942,D,3
7.566051646,D,3
9.886300035,D,3
9.700425565,D,3
10.24417254,D,3
7.486631564,D,3
6.066980982,D,3
12.53419746,D,3
8.574582399,D,3
11.04723155,D,3
11.79144747,D,3
8.474186617,D,3
9.250183122,D,3
8.302260055,D,3
11.72232745,D,3
7.92424,D,3
10.24215306,D,3
11.10915392,D,3
9.039452662,D,3
10.51056799,D,3
10.79504516,D,3
11.55144398,D,3
13.759204,D,3
11.03758228,D,3
8.504101409,D,3
10.31148243,D,3
12.21280704,D,3
11.43483858,D,3
11.47116649,D,3
10.45024181,D,3
8.382767999,D,3
8.375797906,D,3
8.390483797,D,3
10.28512663,D,3
11.82910944,D,3
9.752296368,D,3
11.43987081,D,3
13.38110558,D,3
10.34630683,D,3
10.75092115,D,3
11.58165048,D,3
9.635339198,D,3
16.100253,D,3
7.181104454,D,3
10.89623821,D,3
7.576224559,D,3
10.56531817,D,3
11.58073098,D,3
13.1428066,D,3
12.00013346,D,3
12.40053791,D,3
8.732351661,D,3
10.98370576,D,3
9.045634219,D,3
6.17097683,D,3
10.39547757,D,3
15.48772475,D,3
11.93803483,D,3
9.772525957,D,3
8.623087182,D,3
11.38162606,D,3
12.62019329,D,3
5.898722407,D,3
11.8441338,D,3
9.126495502,D,3
11.86983481,D,3
11.80652235,D,3
10.12628616,D,3
8.872524054,D,3
10.5149721,D,3
11.74311649,D,3
12.64103023,D,3
15.60566501,D,3
9.73353048,D,3
9.328561191,D,3
10.45076723,D,3
8.684452421,D,3
6.919572831,D,3
9.378879261,D,3
8.112541829,D,3
11.12883693,D,3
11.20186564,D,3
8.247375656,D,3
10.4468413,D,3
9.913806833,D,3
9.310344717,D,3
8.259465521,D,3
11.3546899,D,3
7.848039351,D,3
12.05427101,D,3
11.26567574,D,3
9.180539148,D,3
12.21702553,D,3
9.540408676,D,3
7.555660788,D,3
9.817954055,D,3
11.45882743,D,3
13.29329754,D,3
14.95207972,D,3
11.89075149,D,3
10.65404978,D,3
11.55074457,D,3
8.607992422,D,3
9.935883687,D,3
8.618819404,D,3
11.36093272,D,3
9.913886075,D,3
9.269429241,D,3
7.652183794,D,3
13.71435927,D,3
11.53891867,D,3
14.82857208,D,3
8.956104325,D,3
10.28080188,D,3
10.38567081,D,3
10.45308244,D,3
11.88424548,D,3
11.17774806,D,3
7.682095942,D,3
7.289995527,D,3
12.31008809,D,3
10.57331916,D,3
8.343008057,D,3
10.06755512,D,3
12.20664178,D,3
13.25221239,D,3
9.568871922,D,3
15.10214247,D,3
3.138233512,D,3
10.95780758,D,3
13.0455671,D,3
10.53974202,D,3
6.917196356,D,3
10.48584717,D,3
6.013616665,D,3
11.94474984,D,3
10.5905774,D,3
9.596389014,D,3
9.066169665,D,3
11.29632887,D,3
9.380157367,D,3
9.93535763,D,3
10.84257848,D,3
13.13300552,D,3
8.016545403,D,3
9.704818434,D,3
8.315225179,D,3
14.95057718,D,3
7.46671378,D,3
9.261220434,D,3
16.25138298,D,3
11.14488894,D,3
11.65788424,D,3
10.28677239,D,3
6.845606367,D,3
10.57721536,D,3
8.402012289,D,3
10.14398499,D,3
10.97303749,D,3
11.04238911,D,3
9.255866802,D,3
12.04155448,D,3
12.42580752,D,3
10.77662525,D,3
11.21241601,D,3
8.218747012,D,3
6.929561548,D,3
6.585600048,D,3
9.985067043,D,3
3.165148901,D,3
9.300098186,D,3
9.372570601,D,3
9.926490263,D,3
9.022845133,D,3
9.907016587,D,3
10.36807305,D,3
8.324657516,D,3
10.54483865,D,3
10.56332634,D,3
11.20644686,D,3
11.43411524,D,3
10.06341063,D,3
13.85146311,D,3
12.28766495,D,3
10.68202285,D,3
9.868035443,D,3
9.560275038,D,3
8.756286252,D,3
12.84910583,D,3
9.821660547,D,3
11.39958433,D,3
11.14164244,D,3
6.936707179,D,3
8.341666328,D,3
10.51235137,D,3
13.58840301,D,3
12.60234096,D,3
8.854228951,D,3
11.84347834,D,3
10.00880969,D,3
6.474556079,D,3
12.58206845,D,3
14.03205152,D,3
12.00628513,D,3
8.971894726,D,3
9.819375314,D,3
12.82577434,D,3
10.57835516,D,3
12.9208535,D,3
12.97625045,D,3
7.313712196,D,3
8.313429404,D,3
6.828771482,D,3
11.4768162,D,3
10.58614251,D,3
11.38915886,D,3
11.5353457,D,3
9.164502408,D,3
13.43910311,D,3
8.039423493,D,3
11.13514945,D,3
14.32706287,D,3
12.77967464,D,3
9.251149177,D,3
7.432829634,D,3
13.14032537,D,3
8.136949035,D,3
9.634830611,D,3
10.83840526,D,3
8.702375539,D,3
8.998840304,D,3
14.64695266,D,3
14.23825769,D,3
10.33266864,D,3
12.26962328,D,3
10.09070675,D,3
10.06223713,D,3
10.68436007,D,3
13.22922416,D,3
10.74267156,D,3
12.60167464,D,3
10.64618981,D,3
15.13274492,D,3
10.24889876,D,3
10.10629082,D,3
8.168747527,D,3
7.133838623,D,3
8.683912101,D,3
8.794571845,D,3
8.781517006,D,3
13.08124361,D,3
9.694886573,D,3
12.3318631,D,3
8.307272718,D,3
5.314804482,D,3
11.61729937,D,3
11.64053296,D,3
11.61354607,D,3
9.953390583,D,3
7.642755008,D,3
8.547186001,D,3
10.23745824,D,3
11.09524785,D,3
8.525300261,D,3
11.73203347,D,3
9.967684366,D,3
4.875429056,D,3
9.868851449,D,3
11.45711631,D,3
9.113842486,D,3
15.20388979,D,3
13.40420722,D,3
14.37016462,D,3
10.66682307,D,3
10.23543187,D,3
12.01503952,D,3
6.312556715,D,3
12.01943926,D,3
8.253186604,D,3
14.95122635,D,3
11.73679867,D,3
11.5011528,D,3
10.36648605,D,3
9.441054043,D,3
11.94965189,D,3
10.7189597,D,3
11.55944152,D,3
9.575012068,D,3
14.71974784,D,3
9.402270789,D,3
10.77645582,D,3
9.600396001,D,3
12.65791435,D,3
7.979037622,D,3
10.16701931,D,3
7.571984712,D,3
11.50648838,D,3
10.68836097,D,3
8.903704022,D,3
13.03135655,D,3
12.99685752,D,3
13.12673124,D,3
13.71394993,D,3
11.56576041,D,3
5.515275909,D,3
8.658800619,D,3
10.97923333,D,3
12.89491405,D,3
9.566737661,D,3
10.76493394,D,3
11.08531532,D,3
9.758784774,D,3
12.81266228,D,3
13.04810342,D,3
7.421103129,D,3
10.9841637,D,3
9.580664625,D,3
11.00123419,D,3
6.955340443,D,3
8.908901282,D,3
10.55619474,D,3
9.661852288,D,3
13.18849086,D,3
8.783409615,D,3
11.30201803,D,3
9.086975294,D,3
11.73581753,D,3
9.554865537,D,3
12.67020917,D,3
9.546060706,D,3
12.66595547,D,3
11.06713441,D,3
7.612870667,D,3
7.450136937,D,3
14.22324634,D,3
10.46983247,D,3
14.17049409,D,3
8.516285166,D,3
8.793256451,D,3
12.09214102,D,3
8.511173881,D,3
14.26029614,D,3
10.7053838,D,3
6.706667759,D,3
7.291882708,D,3
11.57810003,D,3
8.705517557,D,3
12.49684889,D,3
10.06740888,D,3
4.106897144,D,3
8.48904707,D,3
9.756483084,D,3
11.70830737,D,3
6.960998395,D,3
7.318199024,D,3
10.03712459,D,3
7.850953505,D,3
9.089712283,D,3
6.612738492,D,3
13.56698478,D,3
10.47316198,D,3
9.886517432,D,3
8.33929013,D,3
10.88024316,D,3
15.77807033,D,3
12.26176202,D,3
14.5963622,D,3
9.69457747,D,3
8.519635611,D,3
9.810019239,D,3
7.503140075,D,3
12.72637549,D,3
13.02441079,D,3
10.50244124,D,3
9.801351646,D,3
7.337905168,D,3
10.33046216,D,3
8.6540981,D,3
9.096863722,D,3
13.21942894,D,3
11.40751117,D,3
7.869698454,D,3
12.53507844,D,3
15.4301407,D,3
11.33996482,D,3
13.52462342,D,3
11.61373184,D,3
7.930621425,D,3
12.5333142,D,3
11.10692521,D,3
6.622294416,D,3
12.20963425,D,3
12.4871348,D,3
10.60144408,D,3
6.1710076,D,3
12.93553019,D,3
8.766967449,D,3
12.86686877,D,3
10.78453995,D,3
15.91364518,D,3
8.936115648,D,3
15.2616743,D,3
8.284836277,D,3
11.16656761,D,3
10.06021658,D,3
8.467123254,D,3
9.867123769,D,3
9.245898987,D,3
12.95352174,D,3
12.9464362,D,3
14.68732494,D,3
4.991218856,D,3
12.62250698,D,3
6.612771362,D,3
13.88873245,D,3
11.77941623,D,3
12.08634939,D,3
12.15825361,D,3
5.664886169,D,3
13.82406862,D,3
8.02327499,D,3
9.012990828,D,3
10.28003989,D,3
12.81361465,D,3
11.79940303,D,3
10.41288804,D,3
7.870128045,D,3
12.2708422,D,3
7.254556402,D,3
9.648708322,D,3
13.31144784,D,3
7.312128478,D,3
6.716207948,D,3
4.274596408,D,3
11.63403119,D,3
9.446723458,D,3
11.12963268,D,3
12.24957487,D,3
13.18127473,D,3
10.06357959,D,3
11.27545688,D,3
10.74245164,D,3
12.3167636,D,3
9.280096378,D,3
10.61307098,D,3
12.41434939,D,3
11.84831248,D,3
10.08175683,D,3
8.240633406,D,3
9.900575245,D,3
6.842277233,D,3
12.32725873,D,3
8.944065019,D,3
10.70287406,D,3
14.80177326,D,3
8.697030981,D,3
7.592977157,D,3
9.694433064,D,3
9.489399824,D,3
11.38830423,D,3
13.61051597,D,3
9.652838548,D,3
10.55845596,D,3
13.00875406,D,3
4.904129251,D,3
14.98540645,D,3
10.65236425,D,3
9.098142575,D,3
13.14268126,D,3
13.31610147,D,3
10.10477281,D,3
12.198951,D,3
7.756866242,D,3
14.67334765,D,3
13.38030801,D,3
9.918879711,D,3
9.85761913,D,3
11.01207065,D,3
12.38878381,D,3
9.366924732,D,3
12.67878439,D,3
14.75940233,D,3
6.411255548,D,3
11.69756356,D,3
6.111876566,D,3
14.05149559,D,3
14.75204041,D,3
7.071357569,D,3
10.991288,D,3
10.51059389,D,3
9.132472502,D,3
12.40401088,D,3
10.70712148,D,3
11.8630286,D,3
13.01505108,D,3
11.76057391,D,3
13.7289491,D,3
11.65185522,D,3
13.9801157,D,3
9.649829046,D,3
12.07468116,D,3
9.957572836,D,3
11.51767956,D,3
8.97189932,D,3
11.81538313,D,3
14.60076579,D,3
14.12549494,D,3
6.337006327,D,3
8.876169815,D,3
10.24506203,D,3
7.789540434,D,3
11.23452045,D,3
8.350069517,D,3
10.46650983,D,3
14.00681682,D,3
9.474998526,D,3
10.08830038,D,3
11.07537943,D,3
12.38778806,D,3
11.41388549,D,3
7.957496862,D,3
10.98358151,D,3
9.054870656,D,3
6.416763847,D,3
9.495462337,D,3
7.876423318,D,3
6.866880772,D,3
9.838695773,D,3
9.843168174,D,3
10.11958955,D,3
13.11493299,D,3
10.61284965,D,3
11.66734653,D,3
9.278276624,D,3
8.294766971,D,3
10.75040629,D,3
12.45978334,D,3
10.25326843,D,3
7.22440045,D,3
11.82760306,D,3
8.233492266,D,3
9.634235304,D,3
11.31246097,D,3
11.86078988,D,3
9.126113297,D,3
12.31552139,D,3
11.03881009,D,3
8.329612273,D,3
7.018250269,D,3
11.26043596,D,3
11.0695087,D,3
7.630490886,D,3
15.59589031,D,3
12.14064242,D,3
7.929902734,D,3
10.25461032,D,3
10.79527703,D,3
10.70028482,D,3
10.54055366,D,3
13.73416932,D,3
10.01064866,D,3
5.976918369,D,3
8.076462106,D,3
9.764491586,D,3
9.556420001,D,3
12.29204586,D,3
7.172234902,D,3
13.44370903,D,3
8.648986046,D,3
9.952278789,D,3
10.05602654,D,3
9.701965901,D,3
9.585560374,D,3
9.256166953,D,3
6.439957594,D,3
7.061080554,D,3
14.02916854,D,3
12.54642235,D,3
11.67977972,D,3
9.771584212,D,3
10.16001944,D,3
10.82599339,D,3
10.95346913,D,3
11.45098785,D,3
13.10662025,D,3
8.877536522,D,3
11.68083285,D,3
9.782729676,D,3
9.734586276,D,3
6.898995171,D,3
9.086155825,D,3
11.16093162,D,3
10.77968691,D,3
9.255744064,D,3
12.42341214,D,3
14.00349499,D,3
11.17553193,D,3
12.0344311,D,3
4.131996309,D,3
5.750009396,D,3
9.055772319,D,3
9.985401036,D,3
12.88911798,D,3
8.882680276,D,3
9.982422019,D,3
8.4915438,D,3
10.8304377,D,3
11.41495895,D,3
12.40443271,D,3
9.306470868,D,3
13.61598162,D,3
11.56798342,D,3
10.2869714,D,3
11.8336516,D,3
9.087952969,D,3
9.350024702,D,3
11.64359712,D,3
9.3602497,D,3
10.90585539,D,3
9.787583388,D,3
8.600652779,D,3
7.517850159,D,3
5.400760864,D,3
6.307925904,D,3
9.045102666,D,3
10.96847026,D,3
9.764083257,D,3
10.35123078,D,3
10.24159298,D,3
9.230187027,D,3
9.973943568,D,3
12.5507652,D,3
13.71995597,D,3
10.1806122,D,3
5.635823283,D,3
9.475426417,D,3
9.482777699,D,3
10.73268194,D,3
5.065031355,D,3
9.227975888,D,3
9.046330652,D,3
14.81035195,D,3
11.1058869,D,3
9.703326167,D,3
10.08208064,D,3
7.257324283,D,3
10.10347427,D,3
12.22450576,D,3
13.75934063,D,3
10.42821828,D,3
9.985564975,D,3
9.00086967,D,3
8.791197624,D,3
6.94146377,D,3
12.78019866,D,3
8.354762494,D,3
7.8778314,D,3
12.05680044,D,3
11.50328746,D,3
13.26172893,D,3
13.87988373,D,3
7.308374352,D,3
7.570809342,D,3
17.37913686,D,3
8.286304417,D,3
9.856144841,D,3
9.56133899,D,3
10.49983598,D,3
12.36540301,D,3
9.874955751,D,3
9.744721415,D,3
10.698661,D,3
10.53277782,D,3
9.555342845,D,3
6.026272442,D,3
7.561415599,D,3
10.67648316,D,3
13.0982209,D,3
9.326526609,D,3
12.59160675,D,3
11.54355036,D,3
7.948976166,D,3
9.198102902,D,3
7.124041249,D,3
15.59269674,D,3
7.527112591,D,3
9.069099078,D,3
11.61452346,D,3
10.81937746,D,3
8.621423242,D,3
12.25758044,D,3
11.66759674,D,3
8.331670409,D,3
14.20451586,D,3
8.920062543,D,3
8.384516016,D,3
8.926862742,D,3
11.10491335,D,3
7.475016963,D,3
13.06836557,D,3
9.015185362,D,3
15.00759471,D,3
8.876022628,D,3
12.01837898,D,3
12.06086325,D,3
12.43848212,D,3
8.987997115,D,3
11.44804528,D,3
13.13915522,D,3
10.51560072,D,3
11.5458277,D,3
9.913098682,D,3
6.057579152,D,3
10.60287054,D,3
12.90996478,D,3
11.40462373,D,3
7.454532651,D,3
13.3507138,D,3
11.02687171,D,3
11.98211131,D,3
8.887750816,D,3
7.047974455,D,3
9.322907563,D,3
14.33888719,D,3
9.71352347,D,3
8.284051987,D,3
9.816985533,D,3
10.5682582,D,3
6.957441538,D,3
9.58263694,D,3
11.63079929,D,3
8.774137911,D,3
8.730015582,D,3
6.689314212,D,3
13.16083108,D,3
9.858105625,D,3
6.740090378,D,3
10.23401817,D,3
13.41263075,D,3
12.46254099,D,3
16.37526185,D,3
10.51239935,D,3
10.91435195,D,3
13.99743564,D,3
12.79122925,D,3
11.12682703,D,3
12.32225079,D,3
15.61287935,D,3
9.214361969,D,3
10.69661626,D,3
8.852153689,D,3
11.51327982,D,3
9.725397443,D,3
10.30295899,D,3
10.22180831,D,3
8.517568918,D,3
6.134149292,D,3
6.816898447,D,3
13.49193009,D,3
10.65582507,D,3
7.100611951,D,3
11.2053466,D,3
9.938340453,D,3
12.19821828,D,3
10.89533634,D,3
8.420459027,D,3
10.36401214,D,3
11.18290998,D,3
7.738703029,D,3
9.100103792,D,3
7.965175384,D,3
13.66203183,D,3
8.829659606,D,3
11.15384863,D,3
13.09439311,D,3
9.833701191,D,3
9.75927853,D,3
13.73679279,D,3
11.7368406,D,3
14.0373109,D,3
10.14123246,D,3
10.47275377,D,3
7.876600052,D,3
10.64062971,D,3
11.39650401,D,3
8.577853625,D,3
10.30330688,D,3
6.772443381,D,3
10.65442688,D,3
9.955095532,D,3
12.04589022,D,3
12.46650343,D,3
14.79318784,D,3
9.441718322,D,3
10.62401935,D,3
10.43331882,D,3
13.70702406,D,3
12.22172423,D,3
8.317236481,D,3
9.641300171,D,3
8.106670345,D,3
9.450895911,D,3
8.744024537,D,3
12.60337415,D,3
12.93193554,D,3
12.27175928,D,3
10.43027782,D,3
13.19335222,D,3
9.771599611,D,3
10.60619313,D,3
6.81249297,D,3
13.17472802,D,3
10.83744354,D,3
12.47481568,D,3
9.151297248,D,3
13.19996386,D,3
12.74375253,D,3
12.69250232,D,3
15.35000492,D,3
9.423604063,D,3
11.16719624,D,3
11.81907772,D,3
11.4978184,D,3
8.80900002,D,3
10.6983948,D,3
10.24140647,D,3
8.576787516,D,3
8.752729564,D,3
10.26278919,D,3
10.64945399,D,3
10.75509532,D,3
7.744541674,D,3
8.960995131,D,3
3.853148902,D,3
9.54481295,D,3
12.26776825,D,3
8.62938456,D,3
9.877679419,D,3
8.634467015,D,3
5.40690727,D,3
10.97828365,D,3
12.71620841,D,3
12.40975127,D,3
13.85250719,D,3
12.85684052,D,3
9.079673086,D,3
13.58004954,D,3
7.884651299,D,3
15.01638012,D,3
6.52425759,D,3
8.83904864,D,3
10.82400037,D,3
9.205289619,D,3
11.95711182,D,3
10.84244388,D,3
11.71701253,D,3
8.155684981,D,3
10.70197512,D,3
11.70679454,D,3
10.18931391,D,3
10.13113763,D,3
17.71381326,D,3
9.887869305,D,3
9.241164036,D,3
9.806785646,D,3
9.910784206,D,3
12.64919033,D,3
8.397833457,D,3
11.91317033,D,3
14.92079214,D,3
12.5869359,D,3
12.19559978,D,3
9.142419058,D,3
11.61545165,D,3
10.19192392,D,3
8.399669412,D,3
10.36216733,D,3
15.50679699,D,3
10.43807688,D,3
13.31153859,D,3
11.09176961,D,3
11.04377323,D,3
8.42803514,D,3
14.49469345,D,3
12.08613282,D,3
10.24585197,D,3
13.40403109,D,3
9.501245511,D,3
12.43283251,D,3
12.12161442,D,3
16.78973007,D,3
8.202549972,D,3
11.89874621,D,3
9.415809882,D,3
9.380713773,D,3
4.976633869,D,3
11.26451607,D,3
11.32460951,D,3
9.743492317,D,3
8.992177979,D,3
4.935929685,D,3
8.98166568,D,3
10.40298728,D,3
10.01716878,D,3
13.39278315,D,3
8.890500305,D,3
7.692936996,D,3
7.303640265,D,3
8.045895617,D,3
4.299664781,D,3
12.32313548,D,3
11.1288504,D,3
10.25219955,D,3
9.486607592,D,3
7.794922444,D,3
11.26782808,D,3
9.282002412,D,3
14.44675127,D,3
7.173792595,D,3
6.210655096,D,3
10.63253885,D,3
7.026681383,D,3
10.48253471,D,3
8.309391489,D,3
7.542765027,D,3
8.903960636,D,3
11.23620295,D,3
10.83813314,D,3
9.354573448,D,3
13.46506031,D,3
10.92614546,D,3
13.83588742,D,3
10.12375874,D,3
12.95772673,D,3
6.114518418,D,3
14.33783309,D,3
10.01287121,D,3
11.59133104,D,3
8.252205178,D,3
6.225056158,D,3
9.689399836,D,3
12.06804985,D,3
11.73000347,D,3
15.3905729,D,3
10.04013759,D,3
9.346616135,D,3
5.714624836,D,3
12.29879751,D,3
7.454347894,D,3
11.02494079,D,3
12.96947992,D,3
8.169522978,D,3
11.01689014,D,3
6.480562282,D,3
7.794548561,D,3
12.48108151,D,3
13.69835838,D,3
11.58219799,D,3
8.537749218,D,3
9.189521973,D,3
11.95582693,D,3
12.48399229,D,3
10.27910088,D,3
15.83493226,D,3
13.52723434,D,3
11.47982245,D,3
8.948942249,D,3
10.66525378,D,3
12.05336507,D,3
8.211129198,D,3
13.15189572,D,3
7.970976012,D,3
6.138464019,D,3
11.38628917,D,3
12.40466996,D,3
7.458400708,D,3
7.112672431,D,3
10.9175231,D,3
12.8927821,D,3
10.69404004,D,3
7.29017536,D,3
11.97568817,D,3
7.001453524,D,3
6.396090897,D,3
9.44667698,D,3
6.243436375,D,3
12.64283013,D,3
9.293014219,D,3
11.13387438,D,3
9.195839345,D,3
7.31244398,D,3
11.24119585,D,3
7.107563692,D,3
5.468391072,D,3
10.76609415,D,3
9.833470294,D,3
13.23799735,D,3
13.08262456,D,3
13.18952628,D,3
12.10746213,D,3
6.482996755,D,3
10.51935934,D,3
7.821918425,D,3
11.44489458,D,3
9.382043199,D,3
6.683175376,D,3
12.92540362,D,3
13.86416474,D,3
11.61280875,D,3
12.04656594,D,3
6.592670011,D,3
10.65610328,D,3
12.07143107,D,3
9.461718479,D,3
7.050978359,D,3
11.97951705,D,3
8.678612286,D,3
8.453190894,D,3
6.235910672,D,3
6.398251935,D,3
11.80483544,D,3
8.878655478,D,3
7.936893129,D,3
9.140945416,D,3
12.54351328,D,3
6.825173664,D,3
11.78129023,D,3
9.731192495,D,3
10.67553331,D,3
12.42969028,D,3
11.18282719,D,3
6.14803768,D,3
12.8405866,D,3
8.915897258,D,3
11.28880882,D,3
8.278020124,D,3
9.035321345,D,3
12.00188566,D,3
12.09514345,D,3
11.04228839,D,3
11.13633257,D,3
11.61993485,D,3
12.29665259,D,3
9.660957001,D,3
12.18948132,D,3
12.69339382,D,3
12.53345744,D,3
15.6959619,D,3
9.977118839,D,3
10.51141124,D,3
11.89838789,D,3
10.42804466,D,3
10.90344706,D,3
8.838265229,D,3
11.016438,D,3
8.624185888,D,3
13.37983139,D,3
12.10436684,D,3
7.831680231,D,3
9.990580217,D,3
12.4338981,D,3
4.876031165,D,3
9.858903762,D,3
12.43058049,D,3
13.60073579,D,3
9.328192565,D,3
6.673046306,D,3
10.30836936,D,3
9.989908548,D,3
12.22717989,D,3
7.467215432,D,3
14.07626018,D,3
13.62937733,D,3
12.7869359,D,3
9.108470023,D,3
9.814453474,D,3
3.986163802,D,3
12.68358318,D,3
8.573154199,D,3
8.083608701,D,3
11.30852164,D,3
9.136832323,D,3
7.584037982,D,3
7.346198071,D,3
5.854204145,D,3
10.17841902,D,3
10.88248215,D,3
7.602242785,D,3
10.74997865,D,3
7.953996157,D,3
9.181022218,D,3
15.69690394,D,3
14.1610791,D,3
10.06801561,D,3
10.51992443,D,3
7.099647434,D,3
8.559049034,D,3
8.120403667,D,3
13.08083476,D,3
8.974327151,D,3
8.778101217,D,3
12.02579808,D,3
9.065894171,D,3
9.421629157,D,3
11.61011315,D,3
10.6906061,D,3
10.07784505,D,3
9.386175702,D,3
10.18253557,D,3
7.852819051,D,3
14.13867953,D,3
9.836786478,D,3
13.8743415,D,3
9.114091134,D,3
11.07714816,D,3
6.854011933,D,3
7.20734731,D,3
13.65153377,D,3
11.85336464,D,3
9.091202399,D,3
9.202837422,D,3
11.9477553,D,3
12.01596878,D,3
13.19486617,D,3
13.35597848,D,3
10.71816542,D,3
11.95735284,D,3
9.431963969,D,3
11.31273612,D,3
5.610312363,D,3
11.35557984,D,3
11.21094997,D,3
11.64884678,D,3
13.38457444,D,3
11.78003163,D,3
8.299871032,D,3
8.540919165,D,3
7.396312533,D,3
11.57693782,D,3
14.1781587,D,3
11.85693704,D,3
11.7288211,D,3
8.650380014,D,3
10.56859623,D,3
4.655572634,D,3
8.338384783,D,3
8.637385318,D,3
12.29695547,D,3
10.24917763,D,3
6.713876161,D,3
12.029016,D,3
10.33973161,D,3
12.774183,D,3
8.658165379,D,3
12.72578021,D,3
6.855974932,D,3
11.56840193,D,3
13.29889138,D,3
10.77523582,D,3
11.12658271,D,3
9.238336684,D,3
13.46573476,D,3
14.06071195,D,3
11.82634841,D,3
9.637903782,D,3
9.898612913,D,3
7.340650104,D,3
9.412591097,D,3
9.872753971,D,3
9.410208241,D,3
12.91674459,D,3
10.77655145,D,3
9.55597566,D,3
13.87574865,D,3
11.16294093,D,3
11.11699818,D,3
8.232340735,D,3
10.26229195,D,3
8.780277723,D,3
6.642276588,D,3
12.87985032,D,3
10.64276665,D,3
10.05640322,D,3
13.92946986,D,3
11.60649254,D,3
9.658348438,D,3
10.89623427,D,3
13.37834849,D,3
10.21644776,D,3
9.565157473,D,3
14.44511682,D,3
4.566132671,D,3
10.22816416,D,3
9.609157583,D,3
13.12368827,D,3
14.27297801,D,3
13.6468293,D,3
9.443669616,D,3
12.99281517,D,3
13.45769122,D,3
11.54629431,D,3
10.79260749,D,3
12.67468523,D,3
11.07624127,D,3
15.06110154,D,3
7.475656725,D,3
14.18262681,D,3
12.11176566,D,3
12.59116688,D,4
12.6762394,D,4
11.53693088,D,4
10.07494684,D,4
10.07679267,D,4
9.232952868,D,4
10.6444103,D,4
13.56767746,D,4
10.81267523,D,4
13.01960212,D,4
11.58722853,D,4
10.74518391,D,4
10.21886971,D,4
11.13348164,D,4
11.12710118,D,4
14.65762399,D,4
14.84195666,D,4
10.5965812,D,4
10.15464539,D,4
13.2685579,D,4
10.81331965,D,4
11.43943814,D,4
13.98764709,D,4
10.74379122,D,4
9.510175672,D,4
5.529402093,D,4
10.62668984,D,4
9.41327421,D,4
10.70299924,D,4
11.97215353,D,4
8.116048228,D,4
10.05046852,D,4
12.86436774,D,4
14.4207733,D,4
15.36008178,D,4
11.44722029,D,4
12.47045581,D,4
12.6471504,D,4
9.266944367,D,4
12.91153984,D,4
13.6498443,D,4
9.498566885,D,4
11.37793631,D,4
14.1880151,D,4
10.62585002,D,4
12.42011234,D,4
10.45219419,D,4
14.77199608,D,4
11.76420856,D,4
13.90471425,D,4
6.596913939,D,4
8.493602995,D,4
9.181161272,D,4
9.457740446,D,4
11.42963321,D,4
14.01697366,D,4
14.26231567,D,4
12.96879406,D,4
15.30591101,D,4
13.1275333,D,4
11.41948982,D,4
12.24184315,D,4
11.65446664,D,4
9.231941843,D,4
13.17206418,D,4
7.980717415,D,4
13.07007659,D,4
10.5593867,D,4
10.1275345,D,4
10.83059202,D,4
12.73220115,D,4
11.25891675,D,4
12.38456322,D,4
10.79556392,D,4
14.71275277,D,4
11.68713522,D,4
9.875460735,D,4
9.254465167,D,4
14.59762941,D,4
10.84306035,D,4
12.50442986,D,4
14.10743184,D,4
9.854052199,D,4
10.35528866,D,4
13.01382356,D,4
11.2910245,D,4
11.04926162,D,4
12.00133334,D,4
10.9797891,D,4
11.38542051,D,4
10.98589466,D,4
11.57185294,D,4
9.117774951,D,4
13.91070163,D,4
11.83790717,D,4
12.13734031,D,4
9.383742972,D,4
10.57115406,D,4
8.932916293,D,4
10.3434374,D,4
11.90109409,D,4
11.28084586,D,4
9.076027947,D,4
13.11237718,D,4
12.77157032,D,4
11.25074226,D,4
10.41888398,D,4
10.75967402,D,4
11.93255322,D,4
10.70868233,D,4
11.23226606,D,4
12.34603318,D,4
13.79639215,D,4
9.612180126,D,4
12.32081411,D,4
8.87232578,D,4
11.5886147,D,4
10.45185478,D,4
12.79625719,D,4
12.14080761,D,4
9.37179766,D,4
7.985540714,D,4
11.0209911,D,4
9.986215053,D,4
10.66733909,D,4
13.02997537,D,4
11.15022851,D,4
14.51092877,D,4
11.31094551,D,4
11.1552626,D,4
9.540551863,D,4
10.12323838,D,4
12.59901724,D,4
12.90713348,D,4
12.44165435,D,4
11.92679287,D,4
11.24762425,D,4
11.49809979,D,4
12.191282,D,4
12.43150394,D,4
10.05099085,D,4
8.533515067,D,4
12.23220748,D,4
11.68572331,D,4
8.961232041,D,4
10.49891332,D,4
6.154692967,D,4
12.19412658,D,4
11.76578628,D,4
9.806401974,D,4
10.82274779,D,4
5.4204916,D,4
12.70730342,D,4
14.95570275,D,4
10.44315308,D,4
12.60559354,D,4
7.223533242,D,4
10.30484168,D,4
11.94307012,D,4
11.16264892,D,4
